country,year,metric,value,unit,source_dataset
LV,2023,heat_residential_TJ,28858.4,TJ,nrg_d_hhq
LV,2023,hdd,3765.1,degree-days,nrg_chdd_a
LV,2023,electricity_residential_TJ,5939.3,TJ,nrg_d_hhq
LV,2023,population,1895239.0,persons,demo_gind
LV,2023,gdp_real_meur,31549.8,MEUR_CLV20,nama_10_gdp
MT,2015,heat_residential_TJ,466.7,TJ,nrg_d_hhq
MT,2015,hdd,563.0,degree-days,nrg_chdd_a
MT,2015,electricity_residential_TJ,2361.6,TJ,nrg_d_hhq
MT,2015,population,438805.0,persons,demo_gind
MT,2015,gdp_real_meur,11340.7,MEUR_CLV20,nama_10_gdp
MT,2016,heat_residential_TJ,412.4,TJ,nrg_d_hhq
MT,2016,hdd,341.4,degree-days,nrg_chdd_a
MT,2016,electricity_residential_TJ,2397.4,TJ,nrg_d_hhq
MT,2016,population,449635.0,persons,demo_gind
MT,2016,gdp_real_meur,11803.2,MEUR_CLV20,nama_10_gdp
MT,2017,heat_residential_TJ,801.5,TJ,nrg_d_hhq
MT,2017,hdd,569.5,degree-days,nrg_chdd_a
MT,2017,electricity_residential_TJ,2620.5,TJ,nrg_d_hhq
MT,2017,population,459375.0,persons,demo_gind
MT,2017,gdp_real_meur,13334.2,MEUR_CLV20,nama_10_gdp
MT,2018,heat_residential_TJ,699.4,TJ,nrg_d_hhq
MT,2018,hdd,386.9,degree-days,nrg_chdd_a
MT,2018,electricity_residential_TJ,2840.7,TJ,nrg_d_hhq
MT,2018,population,474837.0,persons,demo_gind
MT,2018,gdp_real_meur,14292.8,MEUR_CLV20,nama_10_gdp
MT,2019,heat_residential_TJ,835.1,TJ,nrg_d_hhq
MT,2019,hdd,540.1,degree-days,nrg_chdd_a
MT,2019,electricity_residential_TJ,3078.6,TJ,nrg_d_hhq
MT,2019,population,492968.0,persons,demo_gind
MT,2019,gdp_real_meur,14876.7,MEUR_CLV20,nama_10_gdp
MT,2020,heat_residential_TJ,915.1,TJ,nrg_d_hhq
MT,2020,hdd,418.2,degree-days,nrg_chdd_a
MT,2020,electricity_residential_TJ,3199.4,TJ,nrg_d_hhq
MT,2020,population,514855.0,persons,demo_gind
MT,2020,gdp_real_meur,14362.4,MEUR_CLV20,nama_10_gdp
MT,2021,heat_residential_TJ,951.8,TJ,nrg_d_hhq
MT,2021,hdd,482.1,degree-days,nrg_chdd_a
MT,2021,electricity_residential_TJ,3412.2,TJ,nrg_d_hhq
MT,2021,population,516125.0,persons,demo_gind
MT,2021,gdp_real_meur,16279.9,MEUR_CLV20,nama_10_gdp
MT,2022,heat_residential_TJ,1041.5,TJ,nrg_d_hhq
MT,2022,hdd,557.8,degree-days,nrg_chdd_a
MT,2022,electricity_residential_TJ,3714.0,TJ,nrg_d_hhq
MT,2022,population,520174.0,persons,demo_gind
MT,2022,gdp_real_meur,16702.0,MEUR_CLV20,nama_10_gdp
MT,2023,heat_residential_TJ,1049.3,TJ,nrg_d_hhq
MT,2023,hdd,414.2,degree-days,nrg_chdd_a
MT,2023,electricity_residential_TJ,3670.1,TJ,nrg_d_hhq
MT,2023,population,542051.0,persons,demo_gind
MT,2023,gdp_real_meur,18478.1,MEUR_CLV20,nama_10_gdp
NL,2015,heat_residential_TJ,252119.4,TJ,nrg_d_hhq
NL,2015,hdd,2623.8,degree-days,nrg_chdd_a
NL,2015,electricity_residential_TJ,79855.0,TJ,nrg_d_hhq
NL,2015,population,16900726.0,persons,demo_gind
NL,2015,gdp_real_meur,771212.2,MEUR_CLV20,nama_10_gdp
NL,2016,heat_residential_TJ,264701.2,TJ,nrg_d_hhq
NL,2016,hdd,2676.9,degree-days,nrg_chdd_a
NL,2016,electricity_residential_TJ,79159.1,TJ,nrg_d_hhq
NL,2016,population,16979120.0,persons,demo_gind
NL,2016,gdp_real_meur,789908.5,MEUR_CLV20,nama_10_gdp
NL,2017,heat_residential_TJ,256071.0,TJ,nrg_d_hhq
NL,2017,hdd,2538.0,degree-days,nrg_chdd_a
NL,2017,electricity_residential_TJ,78519.4,TJ,nrg_d_hhq
NL,2017,population,17081507.0,persons,demo_gind
NL,2017,gdp_real_meur,811879.9,MEUR_CLV20,nama_10_gdp
NL,2018,heat_residential_TJ,255981.7,TJ,nrg_d_hhq
NL,2018,hdd,2530.6,degree-days,nrg_chdd_a
NL,2018,electricity_residential_TJ,77727.7,TJ,nrg_d_hhq
NL,2018,population,17181084.0,persons,demo_gind
NL,2018,gdp_real_meur,830218.1,MEUR_CLV20,nama_10_gdp
NL,2019,heat_residential_TJ,247342.5,TJ,nrg_d_hhq
NL,2019,hdd,2515.5,degree-days,nrg_chdd_a
NL,2019,electricity_residential_TJ,77737.8,TJ,nrg_d_hhq
NL,2019,population,17282163.0,persons,demo_gind
NL,2019,gdp_real_meur,849314.5,MEUR_CLV20,nama_10_gdp
NL,2020,heat_residential_TJ,237596.1,TJ,nrg_d_hhq
NL,2020,hdd,2387.2,degree-days,nrg_chdd_a
NL,2020,electricity_residential_TJ,79075.4,TJ,nrg_d_hhq
NL,2020,population,17407585.0,persons,demo_gind
NL,2020,gdp_real_meur,816463.0,MEUR_CLV20,nama_10_gdp
NL,2021,heat_residential_TJ,277900.3,TJ,nrg_d_hhq
NL,2021,hdd,2723.7,degree-days,nrg_chdd_a
NL,2021,electricity_residential_TJ,80891.3,TJ,nrg_d_hhq
NL,2021,population,17475415.0,persons,demo_gind
NL,2021,gdp_real_meur,867711.0,MEUR_CLV20,nama_10_gdp
NL,2022,heat_residential_TJ,203181.4,TJ,nrg_d_hhq
NL,2022,hdd,2396.9,degree-days,nrg_chdd_a
NL,2022,electricity_residential_TJ,78414.3,TJ,nrg_d_hhq
NL,2022,population,17590672.0,persons,demo_gind
NL,2022,gdp_real_meur,911159.4,MEUR_CLV20,nama_10_gdp
NL,2023,heat_residential_TJ,186025.8,TJ,nrg_d_hhq
NL,2023,hdd,2319.9,degree-days,nrg_chdd_a
NL,2023,electricity_residential_TJ,75699.9,TJ,nrg_d_hhq
NL,2023,population,17811291.0,persons,demo_gind
NL,2023,gdp_real_meur,905710.1,MEUR_CLV20,nama_10_gdp
PL,2015,heat_residential_TJ,525911.2,TJ,nrg_d_hhq
PL,2015,hdd,3115.2,degree-days,nrg_chdd_a
PL,2015,electricity_residential_TJ,101808.0,TJ,nrg_d_hhq
PL,2015,population,38005614.0,persons,demo_gind
PL,2015,gdp_real_meur,450974.1,MEUR_CLV20,nama_10_gdp
PL,2016,heat_residential_TJ,552935.0,TJ,nrg_d_hhq
PL,2016,hdd,3288.5,degree-days,nrg_chdd_a
PL,2016,electricity_residential_TJ,104072.4,TJ,nrg_d_hhq
PL,2016,population,37967209.0,persons,demo_gind
PL,2016,gdp_real_meur,464643.9,MEUR_CLV20,nama_10_gdp
PL,2017,heat_residential_TJ,554919.3,TJ,nrg_d_hhq
PL,2017,hdd,3290.5,degree-days,nrg_chdd_a
PL,2017,electricity_residential_TJ,105051.6,TJ,nrg_d_hhq
PL,2017,population,37972964.0,persons,demo_gind
PL,2017,gdp_real_meur,488584.5,MEUR_CLV20,nama_10_gdp
PL,2018,heat_residential_TJ,645999.6,TJ,nrg_d_hhq
PL,2018,hdd,3126.2,degree-days,nrg_chdd_a
PL,2018,electricity_residential_TJ,105422.4,TJ,nrg_d_hhq
PL,2018,population,37976687.0,persons,demo_gind
PL,2018,gdp_real_meur,519100.8,MEUR_CLV20,nama_10_gdp
PL,2019,heat_residential_TJ,583169.4,TJ,nrg_d_hhq
PL,2019,hdd,2954.0,degree-days,nrg_chdd_a
PL,2019,electricity_residential_TJ,105815.8,TJ,nrg_d_hhq
PL,2019,population,37972812.0,persons,demo_gind
PL,2019,gdp_real_meur,542878.0,MEUR_CLV20,nama_10_gdp
PL,2020,heat_residential_TJ,583780.3,TJ,nrg_d_hhq
PL,2020,hdd,3011.0,degree-days,nrg_chdd_a
PL,2020,electricity_residential_TJ,108021.7,TJ,nrg_d_hhq
PL,2020,population,37958138.0,persons,demo_gind
PL,2020,gdp_real_meur,531827.4,MEUR_CLV20,nama_10_gdp
PL,2021,heat_residential_TJ,605325.8,TJ,nrg_d_hhq
PL,2021,hdd,3497.2,degree-days,nrg_chdd_a
PL,2021,electricity_residential_TJ,110124.0,TJ,nrg_d_hhq
PL,2021,population,37073357.0,persons,demo_gind
PL,2021,gdp_real_meur,568668.0,MEUR_CLV20,nama_10_gdp
PL,2022,heat_residential_TJ,537903.4,TJ,nrg_d_hhq
PL,2022,hdd,3205.0,degree-days,nrg_chdd_a
PL,2022,electricity_residential_TJ,103896.0,TJ,nrg_d_hhq
PL,2022,population,36889761.0,persons,demo_gind
PL,2022,gdp_real_meur,598554.1,MEUR_CLV20,nama_10_gdp
PL,2023,heat_residential_TJ,517574.2,TJ,nrg_d_hhq
PL,2023,hdd,2977.7,degree-days,nrg_chdd_a
PL,2023,electricity_residential_TJ,103705.2,TJ,nrg_d_hhq
PL,2023,population,36753736.0,persons,demo_gind
PL,2023,gdp_real_meur,600048.2,MEUR_CLV20,nama_10_gdp
PT,2015,heat_residential_TJ,31532.1,TJ,nrg_d_hhq
PT,2015,hdd,1122.2,degree-days,nrg_chdd_a
PT,2015,electricity_residential_TJ,43106.4,TJ,nrg_d_hhq
PT,2015,population,10395121.0,persons,demo_gind
PT,2015,gdp_real_meur,196467.9,MEUR_CLV20,nama_10_gdp
PT,2016,heat_residential_TJ,31947.5,TJ,nrg_d_hhq
PT,2016,hdd,1278.0,degree-days,nrg_chdd_a
PT,2016,electricity_residential_TJ,46702.8,TJ,nrg_d_hhq
PT,2016,population,10368554.0,persons,demo_gind
PT,2016,gdp_real_meur,200405.4,MEUR_CLV20,nama_10_gdp
PT,2017,heat_residential_TJ,31925.3,TJ,nrg_d_hhq
PT,2017,hdd,1090.9,degree-days,nrg_chdd_a
PT,2017,electricity_residential_TJ,45324.0,TJ,nrg_d_hhq
PT,2017,population,10344478.0,persons,demo_gind
PT,2017,gdp_real_meur,207048.3,MEUR_CLV20,nama_10_gdp
PT,2018,heat_residential_TJ,32831.3,TJ,nrg_d_hhq
PT,2018,hdd,1350.2,degree-days,nrg_chdd_a
PT,2018,electricity_residential_TJ,47566.8,TJ,nrg_d_hhq
PT,2018,population,10335770.0,persons,demo_gind
PT,2018,gdp_real_meur,213148.5,MEUR_CLV20,nama_10_gdp
PT,2019,heat_residential_TJ,32961.5,TJ,nrg_d_hhq
PT,2019,hdd,1150.2,degree-days,nrg_chdd_a
PT,2019,electricity_residential_TJ,47603.4,TJ,nrg_d_hhq
PT,2019,population,10333496.0,persons,demo_gind
PT,2019,gdp_real_meur,219000.9,MEUR_CLV20,nama_10_gdp
PT,2020,heat_residential_TJ,38434.4,TJ,nrg_d_hhq
PT,2020,hdd,1051.4,degree-days,nrg_chdd_a
PT,2020,electricity_residential_TJ,49161.6,TJ,nrg_d_hhq
PT,2020,population,10375395.0,persons,demo_gind
PT,2020,gdp_real_meur,201032.7,MEUR_CLV20,nama_10_gdp
PT,2021,heat_residential_TJ,38286.6,TJ,nrg_d_hhq
PT,2021,hdd,1105.6,degree-days,nrg_chdd_a
PT,2021,electricity_residential_TJ,51400.5,TJ,nrg_d_hhq
PT,2021,population,10394297.0,persons,demo_gind
PT,2021,gdp_real_meur,212207.6,MEUR_CLV20,nama_10_gdp
PT,2022,heat_residential_TJ,39171.1,TJ,nrg_d_hhq
PT,2022,hdd,1010.0,degree-days,nrg_chdd_a
PT,2022,electricity_residential_TJ,50054.5,TJ,nrg_d_hhq
PT,2022,population,10421117.0,persons,demo_gind
PT,2022,gdp_real_meur,227032.1,MEUR_CLV20,nama_10_gdp
PT,2023,heat_residential_TJ,39582.8,TJ,nrg_d_hhq
PT,2023,hdd,1093.4,degree-days,nrg_chdd_a
PT,2023,electricity_residential_TJ,52493.2,TJ,nrg_d_hhq
PT,2023,population,10467366.0,persons,demo_gind
PT,2023,gdp_real_meur,234070.1,MEUR_CLV20,nama_10_gdp
RO,2015,heat_residential_TJ,196268.8,TJ,nrg_d_hhq
RO,2015,hdd,2818.6,degree-days,nrg_chdd_a
RO,2015,electricity_residential_TJ,43540.2,TJ,nrg_d_hhq
RO,2015,population,19870647.0,persons,demo_gind
RO,2015,gdp_real_meur,187016.3,MEUR_CLV20,nama_10_gdp
RO,2016,heat_residential_TJ,198044.7,TJ,nrg_d_hhq
RO,2016,hdd,2953.7,degree-days,nrg_chdd_a
RO,2016,electricity_residential_TJ,43440.1,TJ,nrg_d_hhq
RO,2016,population,19760585.0,persons,demo_gind
RO,2016,gdp_real_meur,192364.9,MEUR_CLV20,nama_10_gdp
RO,2017,heat_residential_TJ,203963.3,TJ,nrg_d_hhq
RO,2017,hdd,2952.1,degree-days,nrg_chdd_a
RO,2017,electricity_residential_TJ,45348.0,TJ,nrg_d_hhq
RO,2017,population,19643949.0,persons,demo_gind
RO,2017,gdp_real_meur,208130.0,MEUR_CLV20,nama_10_gdp
RO,2018,heat_residential_TJ,204322.0,TJ,nrg_d_hhq
RO,2018,hdd,2772.9,degree-days,nrg_chdd_a
RO,2018,electricity_residential_TJ,46007.6,TJ,nrg_d_hhq
RO,2018,population,19533481.0,persons,demo_gind
RO,2018,gdp_real_meur,219357.7,MEUR_CLV20,nama_10_gdp
RO,2019,heat_residential_TJ,201727.2,TJ,nrg_d_hhq
RO,2019,hdd,2596.6,degree-days,nrg_chdd_a
RO,2019,electricity_residential_TJ,46743.4,TJ,nrg_d_hhq
RO,2019,population,19414458.0,persons,demo_gind
RO,2019,gdp_real_meur,228044.9,MEUR_CLV20,nama_10_gdp
RO,2020,heat_residential_TJ,207901.8,TJ,nrg_d_hhq
RO,2020,hdd,2696.8,degree-days,nrg_chdd_a
RO,2020,electricity_residential_TJ,49031.2,TJ,nrg_d_hhq
RO,2020,population,19328838.0,persons,demo_gind
RO,2020,gdp_real_meur,219839.8,MEUR_CLV20,nama_10_gdp
RO,2021,heat_residential_TJ,227547.8,TJ,nrg_d_hhq
RO,2021,hdd,3027.0,degree-days,nrg_chdd_a
RO,2021,electricity_residential_TJ,51279.2,TJ,nrg_d_hhq
RO,2021,population,19201662.0,persons,demo_gind
RO,2021,gdp_real_meur,232123.0,MEUR_CLV20,nama_10_gdp
RO,2022,heat_residential_TJ,203233.2,TJ,nrg_d_hhq
RO,2022,hdd,2784.4,degree-days,nrg_chdd_a
RO,2022,electricity_residential_TJ,48590.4,TJ,nrg_d_hhq
RO,2022,population,19043098.0,persons,demo_gind
RO,2022,gdp_real_meur,241843.6,MEUR_CLV20,nama_10_gdp
RO,2023,heat_residential_TJ,194117.0,TJ,nrg_d_hhq
RO,2023,hdd,2538.9,degree-days,nrg_chdd_a
RO,2023,electricity_residential_TJ,47131.2,TJ,nrg_d_hhq
RO,2023,population,19055228.0,persons,demo_gind
RO,2023,gdp_real_meur,247303.8,MEUR_CLV20,nama_10_gdp
SE,2015,heat_residential_TJ,174300.3,TJ,nrg_d_hhq
SE,2015,hdd,4897.4,degree-days,nrg_chdd_a
SE,2015,electricity_residential_TJ,154753.2,TJ,nrg_d_hhq
SE,2015,population,9747355.0,persons,demo_gind
SE,2015,gdp_real_meur,448686.8,MEUR_CLV20,nama_10_gdp
SE,2016,heat_residential_TJ,180767.5,TJ,nrg_d_hhq
SE,2016,hdd,5111.6,degree-days,nrg_chdd_a
SE,2016,electricity_residential_TJ,165006.0,TJ,nrg_d_hhq
SE,2016,population,9851017.0,persons,demo_gind
SE,2016,gdp_real_meur,458249.1,MEUR_CLV20,nama_10_gdp
SE,2017,heat_residential_TJ,177088.1,TJ,nrg_d_hhq
SE,2017,hdd,5204.0,degree-days,nrg_chdd_a
SE,2017,electricity_residential_TJ,162475.2,TJ,nrg_d_hhq
SE,2017,population,9995153.0,persons,demo_gind
SE,2017,gdp_real_meur,466877.1,MEUR_CLV20,nama_10_gdp
SE,2018,heat_residential_TJ,171831.6,TJ,nrg_d_hhq
SE,2018,hdd,5139.2,degree-days,nrg_chdd_a
SE,2018,electricity_residential_TJ,162244.8,TJ,nrg_d_hhq
SE,2018,population,10120242.0,persons,demo_gind
SE,2018,gdp_real_meur,475142.0,MEUR_CLV20,nama_10_gdp
SE,2019,heat_residential_TJ,170700.4,TJ,nrg_d_hhq
SE,2019,hdd,5138.9,degree-days,nrg_chdd_a
SE,2019,electricity_residential_TJ,158810.4,TJ,nrg_d_hhq
SE,2019,population,10230185.0,persons,demo_gind
SE,2019,gdp_real_meur,487534.8,MEUR_CLV20,nama_10_gdp
SE,2020,heat_residential_TJ,167405.2,TJ,nrg_d_hhq
SE,2020,hdd,4616.8,degree-days,nrg_chdd_a
SE,2020,electricity_residential_TJ,153262.8,TJ,nrg_d_hhq
SE,2020,population,10327589.0,persons,demo_gind
SE,2020,gdp_real_meur,478106.9,MEUR_CLV20,nama_10_gdp
SE,2021,heat_residential_TJ,177746.3,TJ,nrg_d_hhq
SE,2021,hdd,5220.6,degree-days,nrg_chdd_a
SE,2021,electricity_residential_TJ,166320.0,TJ,nrg_d_hhq
SE,2021,population,10379295.0,persons,demo_gind
SE,2021,gdp_real_meur,503092.1,MEUR_CLV20,nama_10_gdp
SE,2022,heat_residential_TJ,166050.8,TJ,nrg_d_hhq
SE,2022,hdd,4939.7,degree-days,nrg_chdd_a
SE,2022,electricity_residential_TJ,146289.6,TJ,nrg_d_hhq
SE,2022,population,10452326.0,persons,demo_gind
SE,2022,gdp_real_meur,509408.1,MEUR_CLV20,nama_10_gdp
SE,2023,heat_residential_TJ,170473.5,TJ,nrg_d_hhq
SE,2023,hdd,5201.0,degree-days,nrg_chdd_a
SE,2023,electricity_residential_TJ,142380.0,TJ,nrg_d_hhq
SE,2023,population,10521556.0,persons,demo_gind
SE,2023,gdp_real_meur,508368.6,MEUR_CLV20,nama_10_gdp
SI,2015,heat_residential_TJ,32539.1,TJ,nrg_d_hhq
SI,2015,hdd,2683.6,degree-days,nrg_chdd_a
SI,2015,electricity_residential_TJ,11534.8,TJ,nrg_d_hhq
SI,2015,population,2062874.0,persons,demo_gind
SI,2015,gdp_real_meur,41621.9,MEUR_CLV20,nama_10_gdp
SI,2016,heat_residential_TJ,33512.6,TJ,nrg_d_hhq
SI,2016,hdd,2756.1,degree-days,nrg_chdd_a
SI,2016,electricity_residential_TJ,11730.7,TJ,nrg_d_hhq
SI,2016,population,2064188.0,persons,demo_gind
SI,2016,gdp_real_meur,42884.9,MEUR_CLV20,nama_10_gdp
SI,2017,heat_residential_TJ,32413.7,TJ,nrg_d_hhq
SI,2017,hdd,2828.2,degree-days,nrg_chdd_a
SI,2017,electricity_residential_TJ,11967.7,TJ,nrg_d_hhq
SI,2017,population,2065895.0,persons,demo_gind
SI,2017,gdp_real_meur,45103.9,MEUR_CLV20,nama_10_gdp
SI,2018,heat_residential_TJ,29595.7,TJ,nrg_d_hhq
SI,2018,hdd,2587.4,degree-days,nrg_chdd_a
SI,2018,electricity_residential_TJ,12108.7,TJ,nrg_d_hhq
SI,2018,population,2066880.0,persons,demo_gind
SI,2018,gdp_real_meur,47079.1,MEUR_CLV20,nama_10_gdp
SI,2019,heat_residential_TJ,28767.9,TJ,nrg_d_hhq
SI,2019,hdd,2602.1,degree-days,nrg_chdd_a
SI,2019,electricity_residential_TJ,12284.0,TJ,nrg_d_hhq
SI,2019,population,2080908.0,persons,demo_gind
SI,2019,gdp_real_meur,48729.3,MEUR_CLV20,nama_10_gdp
SI,2020,heat_residential_TJ,28748.5,TJ,nrg_d_hhq
SI,2020,hdd,2678.3,degree-days,nrg_chdd_a
SI,2020,electricity_residential_TJ,13047.3,TJ,nrg_d_hhq
SI,2020,population,2095861.0,persons,demo_gind
SI,2020,gdp_real_meur,46738.7,MEUR_CLV20,nama_10_gdp
SI,2021,heat_residential_TJ,31541.0,TJ,nrg_d_hhq
SI,2021,hdd,2965.3,degree-days,nrg_chdd_a
SI,2021,electricity_residential_TJ,13632.9,TJ,nrg_d_hhq
SI,2021,population,2108977.0,persons,demo_gind
SI,2021,gdp_real_meur,50672.6,MEUR_CLV20,nama_10_gdp
SI,2022,heat_residential_TJ,27353.3,TJ,nrg_d_hhq
SI,2022,hdd,2633.4,degree-days,nrg_chdd_a
SI,2022,electricity_residential_TJ,13431.7,TJ,nrg_d_hhq
SI,2022,population,2107180.0,persons,demo_gind
SI,2022,gdp_real_meur,52024.8,MEUR_CLV20,nama_10_gdp
SI,2023,heat_residential_TJ,26015.8,TJ,nrg_d_hhq
SI,2023,hdd,2494.8,degree-days,nrg_chdd_a
SI,2023,electricity_residential_TJ,14683.0,TJ,nrg_d_hhq
SI,2023,population,2116972.0,persons,demo_gind
SI,2023,gdp_real_meur,53260.9,MEUR_CLV20,nama_10_gdp
SK,2015,heat_residential_TJ,56921.7,TJ,nrg_d_hhq
SK,2015,hdd,3099.5,degree-days,nrg_chdd_a
SK,2015,electricity_residential_TJ,18126.0,TJ,nrg_d_hhq
SK,2015,population,5421349.0,persons,demo_gind
SK,2015,gdp_real_meur,86742.2,MEUR_CLV20,nama_10_gdp
SK,2016,heat_residential_TJ,58133.3,TJ,nrg_d_hhq
SK,2016,hdd,3222.1,degree-days,nrg_chdd_a
SK,2016,electricity_residential_TJ,18349.2,TJ,nrg_d_hhq
SK,2016,population,5426252.0,persons,demo_gind
SK,2016,gdp_real_meur,88431.8,MEUR_CLV20,nama_10_gdp
SK,2017,heat_residential_TJ,60144.7,TJ,nrg_d_hhq
SK,2017,hdd,3338.7,degree-days,nrg_chdd_a
SK,2017,electricity_residential_TJ,17704.8,TJ,nrg_d_hhq
SK,2017,population,5435343.0,persons,demo_gind
SK,2017,gdp_real_meur,90973.9,MEUR_CLV20,nama_10_gdp
SK,2018,heat_residential_TJ,57628.2,TJ,nrg_d_hhq
SK,2018,hdd,2963.4,degree-days,nrg_chdd_a
SK,2018,electricity_residential_TJ,18342.0,TJ,nrg_d_hhq
SK,2018,population,5443120.0,persons,demo_gind
SK,2018,gdp_real_meur,94669.4,MEUR_CLV20,nama_10_gdp
SK,2019,heat_residential_TJ,80562.7,TJ,nrg_d_hhq
SK,2019,hdd,2946.2,degree-days,nrg_chdd_a
SK,2019,electricity_residential_TJ,19630.8,TJ,nrg_d_hhq
SK,2019,population,5450421.0,persons,demo_gind
SK,2019,gdp_real_meur,96824.0,MEUR_CLV20,nama_10_gdp
SK,2020,heat_residential_TJ,83992.8,TJ,nrg_d_hhq
SK,2020,hdd,3089.1,degree-days,nrg_chdd_a
SK,2020,electricity_residential_TJ,21146.4,TJ,nrg_d_hhq
SK,2020,population,5457873.0,persons,demo_gind
SK,2020,gdp_real_meur,94320.6,MEUR_CLV20,nama_10_gdp
SK,2021,heat_residential_TJ,92639.6,TJ,nrg_d_hhq
SK,2021,hdd,3423.3,degree-days,nrg_chdd_a
SK,2021,electricity_residential_TJ,21484.8,TJ,nrg_d_hhq
SK,2021,population,5459781.0,persons,demo_gind
SK,2021,gdp_real_meur,99655.2,MEUR_CLV20,nama_10_gdp
SK,2022,heat_residential_TJ,78838.6,TJ,nrg_d_hhq
SK,2022,hdd,3083.1,degree-days,nrg_chdd_a
SK,2022,electricity_residential_TJ,21208.0,TJ,nrg_d_hhq
SK,2022,population,5434712.0,persons,demo_gind
SK,2022,gdp_real_meur,100197.9,MEUR_CLV20,nama_10_gdp
SK,2023,heat_residential_TJ,60340.7,TJ,nrg_d_hhq
SK,2023,hdd,2879.8,degree-days,nrg_chdd_a
SK,2023,electricity_residential_TJ,21053.2,TJ,nrg_d_hhq
SK,2023,population,5428792.0,persons,demo_gind
SK,2023,gdp_real_meur,102314.8,MEUR_CLV20,nama_10_gdp
UK,2015,heat_residential_TJ,1006938.0,TJ,DESNZ ECUK 2024 Table U3 space heating
UK,2016,heat_residential_TJ,1026645.0,TJ,DESNZ ECUK 2024 Table U3
UK,2017,heat_residential_TJ,1012368.0,TJ,DESNZ ECUK 2024 Table U3
UK,2018,heat_residential_TJ,1030214.0,TJ,DESNZ ECUK 2024 Table U3
UK,2019,heat_residential_TJ,999528.0,TJ,DESNZ ECUK 2024 Table U3
UK,2020,heat_residential_TJ,1018198.0,TJ,DESNZ ECUK 2024 Table U3
UK,2021,heat_residential_TJ,1079328.0,TJ,DESNZ ECUK 2024 Table U3
UK,2022,heat_residential_TJ,889677.0,TJ,DESNZ ECUK 2024 Table U3
UK,2023,heat_residential_TJ,828688.0,TJ,DESNZ ECUK 2024 Table U3
UK,2015,hdd,1948.2,degree-days,DUKES 1.1.9 base 15.5C
UK,2016,hdd,2021.4,degree-days,DUKES 1.1.9 base 15.5C
UK,2017,hdd,1888.8,degree-days,DUKES 1.1.9 base 15.5C
UK,2018,hdd,1992.0,degree-days,DUKES 1.1.9 base 15.5C
UK,2019,hdd,1983.5,degree-days,DUKES 1.1.9 base 15.5C
UK,2020,hdd,1865.3,degree-days,DUKES 1.1.9 base 15.5C
UK,2021,hdd,2021.2,degree-days,DUKES 1.1.9 base 15.5C
UK,2022,hdd,1790.0,degree-days,DUKES 1.1.9 base 15.5C
UK,2023,hdd,1800.0,degree-days,DUKES 1.1.9 base 15.5C
UK,2015,electricity_residential_TJ,387950.0,TJ,DESNZ ECUK 2024 Table U3 electricity
UK,2016,electricity_residential_TJ,388890.0,TJ,DESNZ ECUK 2024 Table U3
UK,2017,electricity_residential_TJ,379161.0,TJ,DESNZ ECUK 2024 Table U3
UK,2018,electricity_residential_TJ,381461.0,TJ,DESNZ ECUK 2024 Table U3
UK,2019,electricity_residential_TJ,374324.0,TJ,DESNZ ECUK 2024 Table U3
UK,2020,electricity_residential_TJ,387264.0,TJ,DESNZ ECUK 2024 Table U3
UK,2021,electricity_residential_TJ,383781.0,TJ,DESNZ ECUK 2024 Table U3
UK,2022,electricity_residential_TJ,343500.0,TJ,DESNZ ECUK 2024 Table U3
UK,2023,electricity_residential_TJ,333201.0,TJ,DESNZ ECUK 2024 Table U3
UK,2015,population,65087000.0,persons,ONS UKPOP
UK,2016,population,65605800.0,persons,ONS UKPOP
UK,2017,population,65964300.0,persons,ONS UKPOP
UK,2018,population,66286700.0,persons,ONS UKPOP
UK,2019,population,66627500.0,persons,ONS UKPOP
UK,2020,population,66739900.0,persons,ONS UKPOP rebased
UK,2021,population,66978000.0,persons,ONS UKPOP rebased
UK,2022,population,67636100.0,persons,ONS UKPOP
UK,2023,population,68526200.0,persons,ONS UKPOP
UK,2015,gdp_real_meur,1898414.0,MEUR_CLV,ONS ABMI converted at GBP-EUR 1.17
UK,2016,gdp_real_meur,1948056.0,MEUR_CLV,ONS ABMI converted
UK,2017,gdp_real_meur,2043121.0,MEUR_CLV,ONS ABMI converted
UK,2018,gdp_real_meur,2109447.0,MEUR_CLV,ONS ABMI converted
UK,2019,gdp_real_meur,2171559.0,MEUR_CLV,ONS ABMI converted
UK,2020,gdp_real_meur,2813660.0,MEUR_CLV,ONS ABMI Blue Book 2023 rebasing artifact
UK,2021,gdp_real_meur,3054035.0,MEUR_CLV,ONS ABMI converted
UK,2022,gdp_real_meur,3211308.0,MEUR_CLV,ONS ABMI converted
UK,2023,gdp_real_meur,3220032.0,MEUR_CLV,ONS ABMI converted
CH,2015,heat_residential_TJ,154900.0,TJ,BFE Privathaushalte 2000-2019 Tab 8/11 Raumwaerme
CH,2016,heat_residential_TJ,165100.0,TJ,BFE Privathaushalte 2000-2019 Tab 8/11
CH,2017,heat_residential_TJ,161300.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
CH,2018,heat_residential_TJ,147000.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
CH,2019,heat_residential_TJ,149800.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
CH,2020,heat_residential_TJ,140100.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
